geneid	1 human	2 chimpanzee	3 Rhesus monkey	4 mouse	5 rat	6 dog	7 cow	8 chicken	9 western clawed frog	10 zebrafish	11 fruit fly	12 malaria mosquito	13 nematode	14 budding yeast	15 fission yeast	16 ascomycetes	17 ascomycetes	18 rice blast fungus	19 ascomycetes	20 thale cress	21 rice
440279	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
440295	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440335	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440345	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440387	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
440400	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
440435	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
440498	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440503	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440515	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440533	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440561	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440563	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440567	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440574	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
440585	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440590	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440603	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
440689	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440695	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440699	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
440712	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440730	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
440738	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
440804	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440822	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
440829	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
440836	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440854	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
440955	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440956	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440957	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441024	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
441027	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
441054	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
441056	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441061	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
441150	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441151	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
441155	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441161	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441168	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
441234	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441239	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441250	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441294	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441308	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441376	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441381	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
441425	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441430	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441457	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441459	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441476	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441478	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
441490	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441509	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
441518	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441519	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441521	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441525	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441531	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
441549	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
441581	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441608	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441631	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
441639	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441669	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441670	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
441864	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441869	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
441871	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441873	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441911	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441933	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442038	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
442117	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
442184	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442186	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442191	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
442194	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442213	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
442247	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442319	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442361	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442425	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
442444	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442590	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442721	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
445329	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445347	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
445372	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445571	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445577	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445582	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1
445815	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448831	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448834	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448835	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474170	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474343	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474344	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474354	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
474381	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474382	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474383	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
474384	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
492307	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492311	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493753	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
493829	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
493856	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
493860	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493861	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
493869	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0
493901	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493911	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
494115	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494119	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494143	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
494188	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
494197	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494470	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
494513	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
494551	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
497189	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497190	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
497661	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503497	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503542	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503582	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503614	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503618	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503834	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503835	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503841	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504180	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541465	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541468	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
541565	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541578	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
542767	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548313	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548593	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0
548596	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
548644	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
548645	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
550631	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
552889	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552900	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553115	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
553158	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
554223	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554235	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
554251	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
554282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554313	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
574016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574028	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574414	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574537	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594855	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
594857	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
606495	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
613209	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613210	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613212	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
613227	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
619189	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
619208	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619279	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
619373	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
641339	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641371	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
641372	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641455	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641649	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641654	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641700	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642131	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642249	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642273	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642446	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642475	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642517	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642597	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642612	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642623	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642636	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
642643	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
642658	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
642778	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642799	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642843	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642938	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
642968	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
642987	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
643008	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643037	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
643155	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
643161	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643226	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
643236	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
643246	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643311	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643314	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643338	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
643355	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643365	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643376	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643382	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643394	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643414	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
643418	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643596	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
643641	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643664	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643669	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643677	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643699	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643707	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643803	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643812	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643834	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
643836	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643847	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
643853	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
643854	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643866	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643904	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
643905	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
643965	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643988	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
644019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644041	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
644054	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644070	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
644096	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
644100	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
644139	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
644150	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644168	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
644186	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
644353	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644414	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644524	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
644538	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644591	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644634	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644672	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
644717	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644815	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
644890	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
644943	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
644974	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644994	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645090	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645104	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
645121	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645142	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645191	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
645202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645359	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645369	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
645402	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645414	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645426	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645432	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
645811	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645832	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645836	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645864	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645922	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645961	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646019	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646174	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646262	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
646424	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646457	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
646480	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646486	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646498	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
646603	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646625	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
646627	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646643	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
646658	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
646670	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646730	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
646754	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646799	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
646817	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646851	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
646862	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
646892	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646915	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646960	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
646962	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647024	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647042	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
